"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2022","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","PRODUCERS","PRODUCERS: (5 OR MORE PRODUCERS)","1","89.4"
"CENSUS","2022","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","59","16.8"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION)","2","99.0"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD))","1","(L)"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD), LE 10 STOCKHOLDERS)","1","(L)"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD)","2","(H)"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD, LE 10 STOCKHOLDERS)","2","(H)"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, FAMILY & INDIVIDUAL)","54","61.6"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, INSTITUTIONAL & RESEARCH & RESERVATION & OTHER)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","PRODUCERS","PRODUCERS: (1 PRODUCERS)","55","34.4"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","PRODUCERS","PRODUCERS: (2 PRODUCERS)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","PRODUCERS","PRODUCERS: (3 TO 4 PRODUCERS)","3","69.2"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","SPINACH","SPINACH - ACRES HARVESTED","TOTAL","NOT SPECIFIED","14","46.5"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","SQUASH","SQUASH - ACRES HARVESTED","TOTAL","NOT SPECIFIED","447","23.4"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD))"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD), LE 10 STOCKHOLDERS)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD)","55","60.0"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD, LE 10 STOCKHOLDERS)","55","60.0"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, FAMILY & INDIVIDUAL)","243","22.9"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, INSTITUTIONAL & RESEARCH & RESERVATION & OTHER)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, PARTNERSHIP)","36","(H)"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, PARTNERSHIP, REGISTERED UNDER STATE LAW)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","PRODUCERS","PRODUCERS: (1 PRODUCERS)","81","63.6"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","PRODUCERS","PRODUCERS: (2 PRODUCERS)","252","25.0"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","PRODUCERS","PRODUCERS: (3 TO 4 PRODUCERS)","10","68.4"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","PRODUCERS","PRODUCERS: (5 OR MORE PRODUCERS)","1","62.9"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","343","32.7"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION)","54","73.8"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD))","1","59.3"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD), LE 10 STOCKHOLDERS)","1","59.3"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD)","53","74.4"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD, LE 10 STOCKHOLDERS)","53","74.4"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, FAMILY & INDIVIDUAL)","596","19.1"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, INSTITUTIONAL & RESEARCH & RESERVATION & OTHER)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, PARTNERSHIP)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, PARTNERSHIP, REGISTERED UNDER STATE LAW)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","PRODUCERS","PRODUCERS: (1 PRODUCERS)","439","18.1"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","PRODUCERS","PRODUCERS: (2 PRODUCERS)","300","25.9"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","PRODUCERS","PRODUCERS: (3 TO 4 PRODUCERS)","57","29.8"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","PRODUCERS","PRODUCERS: (5 OR MORE PRODUCERS)","2","65.8"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","798","18.9"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION)","13,733","13.6"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD))","2,871","7.3"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD), LE 10 STOCKHOLDERS)","2,871","7.3"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD)","10,863","16.5"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD, LE 10 STOCKHOLDERS)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, FAMILY & INDIVIDUAL)","2,784","18.3"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, INSTITUTIONAL & RESEARCH & RESERVATION & OTHER)","1,244","0.9"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, PARTNERSHIP)","5,264","17.1"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, PARTNERSHIP, REGISTERED UNDER STATE LAW)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","PRODUCERS","PRODUCERS: (1 PRODUCERS)","8,185","5.7"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","PRODUCERS","PRODUCERS: (2 PRODUCERS)","8,133","9.3"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","PRODUCERS","PRODUCERS: (3 TO 4 PRODUCERS)","5,322","35.8"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","PRODUCERS","PRODUCERS: (5 OR MORE PRODUCERS)","1,385","14.4"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","23,025","9.9"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","SPINACH - ACRES HARVESTED","TOTAL","NOT SPECIFIED","55,135","6.8"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SQUASH","SQUASH - ACRES HARVESTED","TOTAL","NOT SPECIFIED","6,164","24.3"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION)","6,040","31.5"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD))","1,519","3.5"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD), LE 10 STOCKHOLDERS)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD)","4,521","41.6"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD, LE 10 STOCKHOLDERS)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, FAMILY & INDIVIDUAL)","3,295","5.3"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, INSTITUTIONAL & RESEARCH & RESERVATION & OTHER)","80","(H)"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, PARTNERSHIP)","12,320","40.4"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, PARTNERSHIP, REGISTERED UNDER STATE LAW)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","PRODUCERS","PRODUCERS: (1 PRODUCERS)","4,485","21.0"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","PRODUCERS","PRODUCERS: (2 PRODUCERS)","4,387","46.8"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","PRODUCERS","PRODUCERS: (3 TO 4 PRODUCERS)","10,291","22.3"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","PRODUCERS","PRODUCERS: (5 OR MORE PRODUCERS)","2,574","34.2"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","21,736","24.0"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION)","97,152","71.5"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD))","7,465","41.5"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD), LE 10 STOCKHOLDERS)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD)","89,687","75.1"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD, LE 10 STOCKHOLDERS)","80,292","81.8"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, FAMILY & INDIVIDUAL)","56,978","65.2"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, INSTITUTIONAL & RESEARCH & RESERVATION & OTHER)","3,318","(H)"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, PARTNERSHIP)","91,371","73.6"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, PARTNERSHIP, REGISTERED UNDER STATE LAW)","85,666","69.1"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","PRODUCERS","PRODUCERS: (1 PRODUCERS)","70,947","83.0"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","PRODUCERS","PRODUCERS: (2 PRODUCERS)","74,394","78.6"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","PRODUCERS","PRODUCERS: (3 TO 4 PRODUCERS)","92,521","57.7"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","PRODUCERS","PRODUCERS: (5 OR MORE PRODUCERS)","10,957","66.9"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","248,819","71.1"
"CENSUS","2022","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION)","27,284","52.3"
"CENSUS","2022","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD))","8,006","26.8"
"CENSUS","2022","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD), LE 10 STOCKHOLDERS)","5,666","11.9"
"CENSUS","2022","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD)","19,278","63.3"
"CENSUS","2022","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD, LE 10 STOCKHOLDERS)","18,348","66.4"
"CENSUS","2022","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, FAMILY & INDIVIDUAL)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, INSTITUTIONAL & RESEARCH & RESERVATION & OTHER)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, PARTNERSHIP)","16,906","46.7"
"CENSUS","2022","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, PARTNERSHIP, REGISTERED UNDER STATE LAW)","11,291","70.0"
"CENSUS","2022","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","PRODUCERS","PRODUCERS: (1 PRODUCERS)","17,577","52.5"
"CENSUS","2022","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","PRODUCERS","PRODUCERS: (2 PRODUCERS)","19,375","50.4"
"CENSUS","2022","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","PRODUCERS","PRODUCERS: (3 TO 4 PRODUCERS)","16,346","79.2"
"CENSUS","2022","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","PRODUCERS","PRODUCERS: (5 OR MORE PRODUCERS)","5,533","2.8"
"CENSUS","2022","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","PRODUCERS","PRODUCERS: (ETHNICITY = HISPANIC)","9,899","7.0"
"CENSUS","2022","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","58,831","53.5"
"CENSUS","2022","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","SPINACH","SPINACH - ACRES HARVESTED","TOTAL","NOT SPECIFIED","24","11.9"
"CENSUS","2022","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","SQUASH","SQUASH - ACRES HARVESTED","TOTAL","NOT SPECIFIED","438","18.6"
"CENSUS","2022","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD))"," (D)","(D)"
